"","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","date traps out","date traps coll"
"3119","SaipanMTRLL2","Saipan","MTRL","L2","y","y","Lepidoptera",5,2018-01-17,2018-01-20
"3120","SaipanMTRLL2","Saipan","MTRL","L2","y","w","Lepidoptera",7,2018-01-17,2018-01-20
"3121","SaipanMTRLL2","Saipan","MTRL","L2","y","b","Lepidoptera",7,2018-01-17,2018-01-20
"3122","SaipanMTRLL3","Saipan","MTRL","L3","r","r","Lepidoptera",41,2018-01-17,2018-01-20
"3123","SaipanMTRLL3","Saipan","MTRL","L3","y","y","Lepidoptera",39,2018-01-17,2018-01-20
"3124","SaipanMTRLL3","Saipan","MTRL","L3","r","y","Lepidoptera",24,2018-01-17,2018-01-20
"3125","SaipanMTRLL3","Saipan","MTRL","L3","b","b","Lepidoptera",21,2018-01-17,2018-01-20
"3126","SaipanMTRLL3","Saipan","MTRL","L3","y","b","Lepidoptera",13,2018-01-17,2018-01-20
"3127","SaipanMTRLL3","Saipan","MTRL","L3","y","w","Lepidoptera",14,2018-01-17,2018-01-20
"3128","SaipanMTRLL3","Saipan","MTRL","L3","w","r","Lepidoptera",84,2018-01-17,2018-01-20
"3129","SaipanMTRLL3","Saipan","MTRL","L3","w","w","Lepidoptera",99,2018-01-17,2018-01-20
"3130","SaipanMTRLL3","Saipan","MTRL","L3","b","y","Lepidoptera",23,2018-01-17,2018-01-20
"3131","SaipanMTRLL3","Saipan","MTRL","L3","y","r","Lepidoptera",60,2018-01-17,2018-01-20
"3132","SaipanMTRLL3","Saipan","MTRL","L3","r","w","Lepidoptera",29,2018-01-17,2018-01-20
"3133","SaipanMTRLL3","Saipan","MTRL","L3","r","b","Lepidoptera",16,2018-01-17,2018-01-20
"3134","SaipanMTRLL3","Saipan","MTRL","L3","w","b","Lepidoptera",94,2018-01-17,2018-01-20
"3135","SaipanMTRLL3","Saipan","MTRL","L3","b","r","Lepidoptera",20,2018-01-17,2018-01-20
"3136","SaipanMTRLL3","Saipan","MTRL","L3","w","y","Lepidoptera",91,2018-01-17,2018-01-20
"3137","GuamAnaoL1","Guam","Anao","L1","b","y","Blattodea",0,2018-01-12,2018-01-15
"3138","GuamAnaoL1","Guam","Anao","L1","y","w","Blattodea",0,2018-01-12,2018-01-15
"3139","GuamAnaoL1","Guam","Anao","L1","y","b","Blattodea",0,2018-01-12,2018-01-15
"3140","GuamAnaoL1","Guam","Anao","L1","y","r","Blattodea",0,2018-01-12,2018-01-15
"3141","GuamAnaoL1","Guam","Anao","L1","w","b","Blattodea",0,2018-01-12,2018-01-15
"3142","GuamAnaoL1","Guam","Anao","L1","r","b","Blattodea",0,2018-01-12,2018-01-15
"3143","GuamAnaoL1","Guam","Anao","L1","w","y","Blattodea",0,2018-01-12,2018-01-15
"3144","GuamAnaoL1","Guam","Anao","L1","r","w","Blattodea",0,2018-01-12,2018-01-15
"3145","GuamAnaoL1","Guam","Anao","L1","b","b","Blattodea",0,2018-01-12,2018-01-15
"3146","GuamAnaoL1","Guam","Anao","L1","b","r","Blattodea",0,2018-01-12,2018-01-15
"3147","GuamAnaoL1","Guam","Anao","L1","b","w","Blattodea",0,2018-01-12,2018-01-15
"3148","GuamAnaoL1","Guam","Anao","L1","y","y","Blattodea",0,2018-01-12,2018-01-15
"3149","GuamAnaoL1","Guam","Anao","L1","w","w","Blattodea",0,2018-01-12,2018-01-15
"3150","GuamAnaoL1","Guam","Anao","L1","w","r","Blattodea",0,2018-01-12,2018-01-15
"3151","GuamAnaoL1","Guam","Anao","L1","r","r","Blattodea",0,2018-01-12,2018-01-15
"3152","GuamAnaoL1","Guam","Anao","L1","r","y","Blattodea",0,2018-01-12,2018-01-15
"3153","GuamAnaoL2","Guam","Anao","L2","b","y","Blattodea",0,2018-01-12,2018-01-15
"3154","GuamAnaoL2","Guam","Anao","L2","b","b","Blattodea",0,2018-01-12,2018-01-15
"3155","GuamAnaoL2","Guam","Anao","L2","r","b","Blattodea",0,2018-01-12,2018-01-15
"3156","GuamAnaoL2","Guam","Anao","L2","y","y","Blattodea",0,2018-01-12,2018-01-15
"3157","GuamAnaoL2","Guam","Anao","L2","b","r","Blattodea",0,2018-01-12,2018-01-15
"3158","GuamAnaoL2","Guam","Anao","L2","r","w","Blattodea",0,2018-01-12,2018-01-15
"3159","GuamAnaoL2","Guam","Anao","L2","w","y","Blattodea",0,2018-01-12,2018-01-15
"3160","GuamAnaoL2","Guam","Anao","L2","b","w","Blattodea",0,2018-01-12,2018-01-15
"3161","GuamAnaoL2","Guam","Anao","L2","y","b","Blattodea",0,2018-01-12,2018-01-15
"3162","GuamAnaoL2","Guam","Anao","L2","y","w","Blattodea",0,2018-01-12,2018-01-15
"3163","GuamAnaoL2","Guam","Anao","L2","w","r","Blattodea",0,2018-01-12,2018-01-15
"3164","GuamAnaoL2","Guam","Anao","L2","w","b","Blattodea",0,2018-01-12,2018-01-15
"3165","GuamAnaoL2","Guam","Anao","L2","r","y","Blattodea",0,2018-01-12,2018-01-15
"3166","GuamAnaoL2","Guam","Anao","L2","w","w","Blattodea",0,2018-01-12,2018-01-15
"3167","GuamAnaoL2","Guam","Anao","L2","r","r","Blattodea",0,2018-01-12,2018-01-15
"3168","GuamAnaoL2","Guam","Anao","L2","y","r","Blattodea",0,2018-01-12,2018-01-15
"3169","GuamAnaoL3","Guam","Anao","L3","y","y","Blattodea",0,2018-01-12,2018-01-15
"3170","GuamAnaoL3","Guam","Anao","L3","y","w","Blattodea",0,2018-01-12,2018-01-15
"3171","GuamAnaoL3","Guam","Anao","L3","y","b","Blattodea",0,2018-01-12,2018-01-15
"3172","GuamAnaoL3","Guam","Anao","L3","b","b","Blattodea",0,2018-01-12,2018-01-15
"3173","GuamAnaoL3","Guam","Anao","L3","r","r","Blattodea",0,2018-01-12,2018-01-15
"3174","GuamAnaoL3","Guam","Anao","L3","w","b","Blattodea",0,2018-01-12,2018-01-15
"3175","GuamAnaoL3","Guam","Anao","L3","y","r","Blattodea",0,2018-01-12,2018-01-15
"3176","GuamAnaoL3","Guam","Anao","L3","w","w","Blattodea",0,2018-01-12,2018-01-15
"3177","GuamAnaoL3","Guam","Anao","L3","w","y","Blattodea",0,2018-01-12,2018-01-15
"3178","GuamAnaoL3","Guam","Anao","L3","b","y","Blattodea",0,2018-01-12,2018-01-15
"3179","GuamAnaoL3","Guam","Anao","L3","b","r","Blattodea",0,2018-01-12,2018-01-15
"3180","GuamAnaoL3","Guam","Anao","L3","r","w","Blattodea",0,2018-01-12,2018-01-15
"3181","GuamAnaoL3","Guam","Anao","L3","r","y","Blattodea",0,2018-01-12,2018-01-15
"3182","GuamAnaoL3","Guam","Anao","L3","w","r","Blattodea",0,2018-01-12,2018-01-15
"3183","GuamAnaoL3","Guam","Anao","L3","r","b","Blattodea",0,2018-01-12,2018-01-15
"3184","GuamAnaoL3","Guam","Anao","L3","b","w","Blattodea",0,2018-01-12,2018-01-15
"3185","GuamNblasL1","Guam","Nblas","L1","r","r","Blattodea",0,2018-01-12,2018-01-15
"3186","GuamNblasL1","Guam","Nblas","L1","r","b","Blattodea",0,2018-01-12,2018-01-15
"3187","GuamNblasL1","Guam","Nblas","L1","r","y","Blattodea",0,2018-01-12,2018-01-15
"3188","GuamNblasL1","Guam","Nblas","L1","r","w","Blattodea",0,2018-01-12,2018-01-15
"3189","GuamNblasL1","Guam","Nblas","L1","b","r","Blattodea",0,2018-01-12,2018-01-15
"3190","GuamNblasL1","Guam","Nblas","L1","b","b","Blattodea",0,2018-01-12,2018-01-15
"3191","GuamNblasL1","Guam","Nblas","L1","b","y","Blattodea",0,2018-01-12,2018-01-15
"3192","GuamNblasL1","Guam","Nblas","L1","b","w","Blattodea",0,2018-01-12,2018-01-15
"3193","GuamNblasL1","Guam","Nblas","L1","y","r","Blattodea",0,2018-01-12,2018-01-15
"3194","GuamNblasL1","Guam","Nblas","L1","y","b","Blattodea",0,2018-01-12,2018-01-15
"3195","GuamNblasL1","Guam","Nblas","L1","y","y","Blattodea",0,2018-01-12,2018-01-15
"3196","GuamNblasL1","Guam","Nblas","L1","y","w","Blattodea",0,2018-01-12,2018-01-15
"3197","GuamNblasL1","Guam","Nblas","L1","w","r","Blattodea",0,2018-01-12,2018-01-15
"3198","GuamNblasL1","Guam","Nblas","L1","w","b","Blattodea",0,2018-01-12,2018-01-15
"3199","GuamNblasL1","Guam","Nblas","L1","w","y","Blattodea",0,2018-01-12,2018-01-15
"3200","GuamNblasL1","Guam","Nblas","L1","w","w","Blattodea",0,2018-01-12,2018-01-15
"3201","GuamNblasL2","Guam","Nblas","L2","r","y","Blattodea",0,2018-01-12,2018-01-15
"3202","GuamNblasL2","Guam","Nblas","L2","r","r","Blattodea",0,2018-01-12,2018-01-15
"3203","GuamNblasL2","Guam","Nblas","L2","r","w","Blattodea",0,2018-01-12,2018-01-15
"3204","GuamNblasL2","Guam","Nblas","L2","r","b","Blattodea",0,2018-01-12,2018-01-15
"3205","GuamNblasL2","Guam","Nblas","L2","w","b","Blattodea",0,2018-01-12,2018-01-15
"3206","GuamNblasL2","Guam","Nblas","L2","w","y","Blattodea",0,2018-01-12,2018-01-15
"3207","GuamNblasL2","Guam","Nblas","L2","w","w","Blattodea",0,2018-01-12,2018-01-15
"3208","GuamNblasL2","Guam","Nblas","L2","y","y","Blattodea",0,2018-01-12,2018-01-15
"3209","GuamNblasL2","Guam","Nblas","L2","w","r","Blattodea",0,2018-01-12,2018-01-15
"3210","GuamNblasL2","Guam","Nblas","L2","y","b","Blattodea",0,2018-01-12,2018-01-15
"3211","GuamNblasL2","Guam","Nblas","L2","y","w","Blattodea",0,2018-01-12,2018-01-15
"3212","GuamNblasL2","Guam","Nblas","L2","y","r","Blattodea",0,2018-01-12,2018-01-15
"3213","GuamNblasL2","Guam","Nblas","L2","b","w","Blattodea",0,2018-01-12,2018-01-15
"3214","GuamNblasL2","Guam","Nblas","L2","b","r","Blattodea",0,2018-01-12,2018-01-15
"3215","GuamNblasL2","Guam","Nblas","L2","b","b","Blattodea",0,2018-01-12,2018-01-15
"3216","GuamNblasL2","Guam","Nblas","L2","b","y","Blattodea",0,2018-01-12,2018-01-15
"3217","GuamNblasL3","Guam","Nblas","L3","r","r","Blattodea",0,2018-01-12,2018-01-15
"3218","GuamNblasL3","Guam","Nblas","L3","r","w","Blattodea",0,2018-01-12,2018-01-15
"3219","GuamNblasL3","Guam","Nblas","L3","r","b","Blattodea",0,2018-01-12,2018-01-15
"3220","GuamNblasL3","Guam","Nblas","L3","r","y","Blattodea",0,2018-01-12,2018-01-15
"3221","GuamNblasL3","Guam","Nblas","L3","w","r","Blattodea",0,2018-01-12,2018-01-15
"3222","GuamNblasL3","Guam","Nblas","L3","w","w","Blattodea",0,2018-01-12,2018-01-15
"3223","GuamNblasL3","Guam","Nblas","L3","w","b","Blattodea",0,2018-01-12,2018-01-15
"3224","GuamNblasL3","Guam","Nblas","L3","w","y","Blattodea",0,2018-01-12,2018-01-15
"3225","GuamNblasL3","Guam","Nblas","L3","y","r","Blattodea",0,2018-01-12,2018-01-15
"3226","GuamNblasL3","Guam","Nblas","L3","y","w","Blattodea",0,2018-01-12,2018-01-15
"3227","GuamNblasL3","Guam","Nblas","L3","y","b","Blattodea",0,2018-01-12,2018-01-15
"3228","GuamNblasL3","Guam","Nblas","L3","y","y","Blattodea",0,2018-01-12,2018-01-15
"3229","GuamNblasL3","Guam","Nblas","L3","b","r","Blattodea",0,2018-01-12,2018-01-15
"3230","GuamNblasL3","Guam","Nblas","L3","b","w","Blattodea",0,2018-01-12,2018-01-15
"3231","GuamNblasL3","Guam","Nblas","L3","b","b","Blattodea",0,2018-01-12,2018-01-15
"3232","GuamNblasL3","Guam","Nblas","L3","b","y","Blattodea",0,2018-01-12,2018-01-15
"3233","GuamRacetrackL1","Guam","Racetrack","L1","w","w","Blattodea",0,2018-01-12,2018-01-15
"3234","GuamRacetrackL1","Guam","Racetrack","L1","w","r","Blattodea",0,2018-01-12,2018-01-15
"3235","GuamRacetrackL1","Guam","Racetrack","L1","w","y","Blattodea",0,2018-01-12,2018-01-15
"3236","GuamRacetrackL1","Guam","Racetrack","L1","y","y","Blattodea",0,2018-01-12,2018-01-15
"3237","GuamRacetrackL1","Guam","Racetrack","L1","w","b","Blattodea",0,2018-01-12,2018-01-15
"3238","GuamRacetrackL1","Guam","Racetrack","L1","r","r","Blattodea",0,2018-01-12,2018-01-15
"3239","GuamRacetrackL1","Guam","Racetrack","L1","r","y","Blattodea",0,2018-01-12,2018-01-15
"3240","GuamRacetrackL1","Guam","Racetrack","L1","y","r","Blattodea",0,2018-01-12,2018-01-15
"3241","GuamRacetrackL1","Guam","Racetrack","L1","b","r","Blattodea",0,2018-01-12,2018-01-15
"3242","GuamRacetrackL1","Guam","Racetrack","L1","b","b","Blattodea",0,2018-01-12,2018-01-15
"3243","GuamRacetrackL1","Guam","Racetrack","L1","r","b","Blattodea",0,2018-01-12,2018-01-15
"3244","GuamRacetrackL1","Guam","Racetrack","L1","r","w","Blattodea",0,2018-01-12,2018-01-15
"3245","GuamRacetrackL1","Guam","Racetrack","L1","y","w","Blattodea",0,2018-01-12,2018-01-15
"3246","GuamRacetrackL1","Guam","Racetrack","L1","b","w","Blattodea",0,2018-01-12,2018-01-15
"3247","GuamRacetrackL1","Guam","Racetrack","L1","b","b","Blattodea",0,2018-01-12,2018-01-15
"3248","GuamRacetrackL1","Guam","Racetrack","L1","y","b","Blattodea",0,2018-01-12,2018-01-15
"3249","GuamRacetrackL2","Guam","Racetrack","L2","r","w","Blattodea",0,2018-01-12,2018-01-15
"3250","GuamRacetrackL2","Guam","Racetrack","L2","b","y","Blattodea",0,2018-01-12,2018-01-15
"3251","GuamRacetrackL2","Guam","Racetrack","L2","b","b","Blattodea",0,2018-01-12,2018-01-15
"3252","GuamRacetrackL2","Guam","Racetrack","L2","b","r","Blattodea",0,2018-01-12,2018-01-15
"3253","GuamRacetrackL2","Guam","Racetrack","L2","b","w","Blattodea",0,2018-01-12,2018-01-15
"3254","GuamRacetrackL2","Guam","Racetrack","L2","y","y","Blattodea",0,2018-01-12,2018-01-15
"3255","GuamRacetrackL2","Guam","Racetrack","L2","y","r","Blattodea",0,2018-01-12,2018-01-15
"3256","GuamRacetrackL2","Guam","Racetrack","L2","y","w","Blattodea",0,2018-01-12,2018-01-15
"3257","GuamRacetrackL2","Guam","Racetrack","L2","y","b","Blattodea",0,2018-01-12,2018-01-15
"3258","GuamRacetrackL2","Guam","Racetrack","L2","w","r","Blattodea",0,2018-01-12,2018-01-15
"3259","GuamRacetrackL2","Guam","Racetrack","L2","w","w","Blattodea",0,2018-01-12,2018-01-15
"3260","GuamRacetrackL2","Guam","Racetrack","L2","w","b","Blattodea",0,2018-01-12,2018-01-15
"3261","GuamRacetrackL2","Guam","Racetrack","L2","w","y","Blattodea",0,2018-01-12,2018-01-15
"3262","GuamRacetrackL2","Guam","Racetrack","L2","r","y","Blattodea",0,2018-01-12,2018-01-15
"3263","GuamRacetrackL2","Guam","Racetrack","L2","r","b","Blattodea",0,2018-01-12,2018-01-15
"3264","GuamRacetrackL2","Guam","Racetrack","L2","r","r","Blattodea",0,2018-01-12,2018-01-15
"3265","GuamRacetrackL3","Guam","Racetrack","L3","r","r","Blattodea",0,2018-01-12,2018-01-15
"3266","GuamRacetrackL3","Guam","Racetrack","L3","r","y","Blattodea",0,2018-01-12,2018-01-15
"3267","GuamRacetrackL3","Guam","Racetrack","L3","y","r","Blattodea",0,2018-01-12,2018-01-15
"3268","GuamRacetrackL3","Guam","Racetrack","L3","y","w","Blattodea",0,2018-01-12,2018-01-15
"3269","GuamRacetrackL3","Guam","Racetrack","L3","y","b","Blattodea",0,2018-01-12,2018-01-15
"3270","GuamRacetrackL3","Guam","Racetrack","L3","y","y","Blattodea",0,2018-01-12,2018-01-15
"3271","GuamRacetrackL3","Guam","Racetrack","L3","w","b","Blattodea",0,2018-01-12,2018-01-15
"3272","GuamRacetrackL3","Guam","Racetrack","L3","w","y","Blattodea",0,2018-01-12,2018-01-15
"3273","GuamRacetrackL3","Guam","Racetrack","L3","b","b","Blattodea",0,2018-01-12,2018-01-15
"3274","GuamRacetrackL3","Guam","Racetrack","L3","b","r","Blattodea",0,2018-01-12,2018-01-15
"3275","GuamRacetrackL3","Guam","Racetrack","L3","b","w","Blattodea",0,2018-01-12,2018-01-15
"3276","GuamRacetrackL3","Guam","Racetrack","L3","b","y","Blattodea",0,2018-01-12,2018-01-15
"3277","GuamRacetrackL3","Guam","Racetrack","L3","w","w","Blattodea",0,2018-01-12,2018-01-15
"3278","GuamRacetrackL3","Guam","Racetrack","L3","w","r","Blattodea",0,2018-01-12,2018-01-15
"3279","GuamRacetrackL3","Guam","Racetrack","L3","r","b","Blattodea",0,2018-01-12,2018-01-15
"3280","GuamRacetrackL3","Guam","Racetrack","L3","r","w","Blattodea",0,2018-01-12,2018-01-15
"3281","GuamRitiL1","Guam","Riti","L1","w","b","Blattodea",0,2018-01-12,2018-01-15
"3282","GuamRitiL1","Guam","Riti","L1","w","y","Blattodea",0,2018-01-12,2018-01-15
"3283","GuamRitiL1","Guam","Riti","L1","y","y","Blattodea",0,2018-01-12,2018-01-15
"3284","GuamRitiL1","Guam","Riti","L1","r","b","Blattodea",0,2018-01-12,2018-01-15
"3285","GuamRitiL1","Guam","Riti","L1","r","y","Blattodea",0,2018-01-12,2018-01-15
"3286","GuamRitiL1","Guam","Riti","L1","y","b","Blattodea",0,2018-01-12,2018-01-15
"3287","GuamRitiL1","Guam","Riti","L1","y","w","Blattodea",0,2018-01-12,2018-01-15
"3288","GuamRitiL1","Guam","Riti","L1","w","r","Blattodea",0,2018-01-12,2018-01-15
"3289","GuamRitiL1","Guam","Riti","L1","b","y","Blattodea",0,2018-01-12,2018-01-15
"3290","GuamRitiL1","Guam","Riti","L1","r","w","Blattodea",0,2018-01-12,2018-01-15
"3291","GuamRitiL1","Guam","Riti","L1","b","r","Blattodea",0,2018-01-12,2018-01-15
"3292","GuamRitiL1","Guam","Riti","L1","b","b","Blattodea",0,2018-01-12,2018-01-15
"3293","GuamRitiL1","Guam","Riti","L1","y","r","Blattodea",0,2018-01-12,2018-01-15
"3294","GuamRitiL1","Guam","Riti","L1","b","w","Blattodea",0,2018-01-12,2018-01-15
"3295","GuamRitiL1","Guam","Riti","L1","w","w","Blattodea",0,2018-01-12,2018-01-15
"3296","GuamRitiL1","Guam","Riti","L1","r","r","Blattodea",0,2018-01-12,2018-01-15
"3297","GuamRitiL2","Guam","Riti","L2","y","y","Blattodea",0,2018-01-12,2018-01-15
"3298","GuamRitiL2","Guam","Riti","L2","w","r","Blattodea",0,2018-01-12,2018-01-15
"3299","GuamRitiL2","Guam","Riti","L2","w","w","Blattodea",0,2018-01-12,2018-01-15
"3300","GuamRitiL2","Guam","Riti","L2","w","b","Blattodea",0,2018-01-12,2018-01-15
"3301","GuamRitiL2","Guam","Riti","L2","b","w","Blattodea",0,2018-01-12,2018-01-15
"3302","GuamRitiL2","Guam","Riti","L2","b","r","Blattodea",0,2018-01-12,2018-01-15
"3303","GuamRitiL2","Guam","Riti","L2","w","y","Blattodea",0,2018-01-12,2018-01-15
"3304","GuamRitiL2","Guam","Riti","L2","b","b","Blattodea",0,2018-01-12,2018-01-15
"3305","GuamRitiL2","Guam","Riti","L2","b","y","Blattodea",0,2018-01-12,2018-01-15
"3306","GuamRitiL2","Guam","Riti","L2","y","w","Blattodea",0,2018-01-12,2018-01-15
"3307","GuamRitiL2","Guam","Riti","L2","r","r","Blattodea",0,2018-01-12,2018-01-15
"3308","GuamRitiL2","Guam","Riti","L2","y","r","Blattodea",0,2018-01-12,2018-01-15
"3309","GuamRitiL2","Guam","Riti","L2","y","b","Blattodea",0,2018-01-12,2018-01-15
"3310","GuamRitiL2","Guam","Riti","L2","r","w","Blattodea",0,2018-01-12,2018-01-15
"3311","GuamRitiL2","Guam","Riti","L2","r","y","Blattodea",0,2018-01-12,2018-01-15
"3312","GuamRitiL2","Guam","Riti","L2","r","b","Blattodea",0,2018-01-12,2018-01-15
"3313","GuamRitiL3","Guam","Riti","L3","r","r","Blattodea",0,2018-01-12,2018-01-15
"3314","GuamRitiL3","Guam","Riti","L3","y","r","Blattodea",0,2018-01-12,2018-01-15
"3315","GuamRitiL3","Guam","Riti","L3","b","r","Blattodea",0,2018-01-12,2018-01-15
"3316","GuamRitiL3","Guam","Riti","L3","b","y","Blattodea",0,2018-01-12,2018-01-15
"3317","GuamRitiL3","Guam","Riti","L3","r","w","Blattodea",0,2018-01-12,2018-01-15
"3318","GuamRitiL3","Guam","Riti","L3","y","w","Blattodea",0,2018-01-12,2018-01-15
"3319","GuamRitiL3","Guam","Riti","L3","b","w","Blattodea",0,2018-01-12,2018-01-15
"3320","GuamRitiL3","Guam","Riti","L3","b","b","Blattodea",0,2018-01-12,2018-01-15
"3321","GuamRitiL3","Guam","Riti","L3","r","b","Blattodea",0,2018-01-12,2018-01-15
"3322","GuamRitiL3","Guam","Riti","L3","y","b","Blattodea",0,2018-01-12,2018-01-15
"3323","GuamRitiL3","Guam","Riti","L3","w","r","Blattodea",0,2018-01-12,2018-01-15
"3324","GuamRitiL3","Guam","Riti","L3","w","b","Blattodea",0,2018-01-12,2018-01-15
"3325","GuamRitiL3","Guam","Riti","L3","r","y","Blattodea",0,2018-01-12,2018-01-15
"3326","GuamRitiL3","Guam","Riti","L3","y","y","Blattodea",0,2018-01-12,2018-01-15
"3327","GuamRitiL3","Guam","Riti","L3","w","w","Blattodea",0,2018-01-12,2018-01-15
"3328","GuamRitiL3","Guam","Riti","L3","w","y","Blattodea",0,2018-01-12,2018-01-15
"3329","GuamSblasL1","Guam","Sblas","L1","b","b","Blattodea",0,2018-01-12,2018-01-15
"3330","GuamSblasL1","Guam","Sblas","L1","y","y","Blattodea",0,2018-01-12,2018-01-15
"3331","GuamSblasL1","Guam","Sblas","L1","b","b","Blattodea",0,2018-01-12,2018-01-15
"3332","GuamSblasL1","Guam","Sblas","L1","b","y","Blattodea",0,2018-01-12,2018-01-15
"3333","GuamSblasL1","Guam","Sblas","L1","b","w","Blattodea",0,2018-01-12,2018-01-15
"3334","GuamSblasL1","Guam","Sblas","L1","b","r","Blattodea",0,2018-01-12,2018-01-15
"3335","GuamSblasL1","Guam","Sblas","L1","w","y","Blattodea",0,2018-01-12,2018-01-15
"3336","GuamSblasL1","Guam","Sblas","L1","y","y","Blattodea",0,2018-01-12,2018-01-15
"3337","GuamSblasL1","Guam","Sblas","L1","w","b","Blattodea",0,2018-01-12,2018-01-15
"3338","GuamSblasL1","Guam","Sblas","L1","r","b","Blattodea",0,2018-01-12,2018-01-15
"3339","GuamSblasL1","Guam","Sblas","L1","w","r","Blattodea",0,2018-01-12,2018-01-15
"3340","GuamSblasL1","Guam","Sblas","L1","y","b","Blattodea",0,2018-01-12,2018-01-15
"3341","GuamSblasL1","Guam","Sblas","L1","r","r","Blattodea",0,2018-01-12,2018-01-15
"3342","GuamSblasL1","Guam","Sblas","L1","r","w","Blattodea",0,2018-01-12,2018-01-15
"3343","GuamSblasL1","Guam","Sblas","L1","y","r","Blattodea",0,2018-01-12,2018-01-15
"3344","GuamSblasL1","Guam","Sblas","L1","y","w","Blattodea",0,2018-01-12,2018-01-15
"3345","GuamSblasL1","Guam","Sblas","L1","r","y","Blattodea",0,2018-01-12,2018-01-15
"3346","GuamSblasL1","Guam","Sblas","L1","w","w","Blattodea",0,2018-01-12,2018-01-15
"3347","GuamSblasL2","Guam","Sblas","L2","r","y","Blattodea",0,2018-01-12,2018-01-15
"3348","GuamSblasL2","Guam","Sblas","L2","r","b","Blattodea",0,2018-01-12,2018-01-15
"3349","GuamSblasL2","Guam","Sblas","L2","r","w","Blattodea",0,2018-01-12,2018-01-15
"3350","GuamSblasL2","Guam","Sblas","L2","r","r","Blattodea",0,2018-01-12,2018-01-15
"3351","GuamSblasL2","Guam","Sblas","L2","w","y","Blattodea",0,2018-01-12,2018-01-15
"3352","GuamSblasL2","Guam","Sblas","L2","w","b","Blattodea",0,2018-01-12,2018-01-15
"3353","GuamSblasL2","Guam","Sblas","L2","w","w","Blattodea",0,2018-01-12,2018-01-15
"3354","GuamSblasL2","Guam","Sblas","L2","b","y","Blattodea",0,2018-01-12,2018-01-15
"3355","GuamSblasL2","Guam","Sblas","L2","w","r","Blattodea",0,2018-01-12,2018-01-15
"3356","GuamSblasL2","Guam","Sblas","L2","b","w","Blattodea",0,2018-01-12,2018-01-15
"3357","GuamSblasL2","Guam","Sblas","L2","b","b","Blattodea",0,2018-01-12,2018-01-15
"3358","GuamSblasL2","Guam","Sblas","L2","b","r","Blattodea",0,2018-01-12,2018-01-15
"3359","GuamSblasL2","Guam","Sblas","L2","y","y","Blattodea",0,2018-01-12,2018-01-15
"3360","GuamSblasL2","Guam","Sblas","L2","y","b","Blattodea",0,2018-01-12,2018-01-15
"3361","GuamSblasL2","Guam","Sblas","L2","y","w","Blattodea",0,2018-01-12,2018-01-15
"3362","GuamSblasL2","Guam","Sblas","L2","y","r","Blattodea",0,2018-01-12,2018-01-15
"3363","GuamSblasL3","Guam","Sblas","L3","w","w","Blattodea",0,2018-01-12,2018-01-15
"3364","GuamSblasL3","Guam","Sblas","L3","r","y","Blattodea",0,2018-01-12,2018-01-15
"3365","GuamSblasL3","Guam","Sblas","L3","r","r","Blattodea",0,2018-01-12,2018-01-15
"3366","GuamSblasL3","Guam","Sblas","L3","r","w","Blattodea",0,2018-01-12,2018-01-15
"3367","GuamSblasL3","Guam","Sblas","L3","r","b","Blattodea",0,2018-01-12,2018-01-15
"3368","GuamSblasL3","Guam","Sblas","L3","y","b","Blattodea",0,2018-01-12,2018-01-15
"3369","GuamSblasL3","Guam","Sblas","L3","y","y","Blattodea",0,2018-01-12,2018-01-15
"3370","GuamSblasL3","Guam","Sblas","L3","w","r","Blattodea",0,2018-01-12,2018-01-15
"3371","GuamSblasL3","Guam","Sblas","L3","w","b","Blattodea",0,2018-01-12,2018-01-15
"3372","GuamSblasL3","Guam","Sblas","L3","w","y","Blattodea",0,2018-01-12,2018-01-15
"3373","GuamSblasL3","Guam","Sblas","L3","y","w","Blattodea",0,2018-01-12,2018-01-15
"3374","GuamSblasL3","Guam","Sblas","L3","b","y","Blattodea",0,2018-01-12,2018-01-15
"3375","GuamSblasL3","Guam","Sblas","L3","b","r","Blattodea",0,2018-01-12,2018-01-15
"3376","GuamSblasL3","Guam","Sblas","L3","b","w","Blattodea",0,2018-01-12,2018-01-15
"3377","GuamSblasL3","Guam","Sblas","L3","b","b","Blattodea",0,2018-01-12,2018-01-15
"3378","GuamSblasL3","Guam","Sblas","L3","y","r","Blattodea",0,2018-01-12,2018-01-15
"3379","SaipanForbiAL1","Saipan","ForbiA","L1","b","w","Blattodea",0,2018-01-17,2018-01-20
"3380","SaipanForbiAL1","Saipan","ForbiA","L1","y","y","Blattodea",0,2018-01-17,2018-01-20
"3381","SaipanForbiAL1","Saipan","ForbiA","L1","y","r","Blattodea",0,2018-01-17,2018-01-20
"3382","SaipanForbiAL1","Saipan","ForbiA","L1","r","r","Blattodea",0,2018-01-17,2018-01-20
"3383","SaipanForbiAL1","Saipan","ForbiA","L1","r","w","Blattodea",0,2018-01-17,2018-01-20
"3384","SaipanForbiAL1","Saipan","ForbiA","L1","b","y","Blattodea",0,2018-01-17,2018-01-20
"3385","SaipanForbiAL1","Saipan","ForbiA","L1","w","r","Blattodea",0,2018-01-17,2018-01-20
"3386","SaipanForbiAL1","Saipan","ForbiA","L1","b","b","Blattodea",0,2018-01-17,2018-01-20
"3387","SaipanForbiAL1","Saipan","ForbiA","L1","b","r","Blattodea",0,2018-01-17,2018-01-20
